tau_cal_0,tau_cal_1,tau_cal_2,tau_cal_3,tau_cal_4,tau_cal_5,tau_cal_6,tau_cal_7,tau_cal_8,tau_cal_9,tau_cal_10,tau_cal_11,tau_est_0,tau_est_1,tau_est_2,tau_est_3,tau_est_4,tau_est_5,tau_est_6,tau_est_7,tau_est_8,tau_est_9,tau_est_10,tau_est_11,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_7,joint_pos_8,joint_pos_9,joint_pos_10,joint_pos_11,joint_pos_target_0,joint_pos_target_1,joint_pos_target_2,joint_pos_target_3,joint_pos_target_4,joint_pos_target_5,joint_pos_target_6,joint_pos_target_7,joint_pos_target_8,joint_pos_target_9,joint_pos_target_10,joint_pos_target_11,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11
-0.23938466608524323,-5.97027063369751,3.1374430656433105,-1.4251735210418701,-6.746285915374756,-1.2044391632080078,1.3575775623321533,2.114866256713867,6.758453845977783,0.6805245280265808,0.9175453782081604,5.514738082885742,4.1796088218688965,-2.628619432449341,0.6286251544952393,-4.266965389251709,-2.693603038787842,0.6545314192771912,2.7357027530670166,1.8787974119186401,2.8491594791412354,-2.7048516273498535,2.1316511631011963,3.051541566848755,-0.004521060734987259,0.8657113909721375,-1.5156999826431274,0.0067099835723638535,0.8673365116119385,-1.5163460969924927,0.03157327324151993,0.9529869556427002,-1.5712544918060303,-0.03234640881419182,0.9466652274131775,-1.5763158798217773,-0.010474838316440582,0.7164587378501892,-1.4372795820236206,-0.02895519882440567,0.698682963848114,-1.5464742183685303,0.06554687023162842,1.0059016942977905,-1.4022676944732666,-0.015365593135356903,0.9696473479270935,-1.438420057296753,0.0015419538831338286,0.00020591354405041784,-0.0007837038720026612,-0.0017922506667673588,0.000180288843694143,-0.0008570817299187183,0.0017079825047403574,0.00215408974327147,0.001272724475711584,-0.0016149162547662854,0.002174279885366559,0.0013682680437341332
-1.0744613409042358,-5.024692535400391,4.264106273651123,-0.737240731716156,-6.877574443817139,-0.3685355484485626,0.7479470372200012,3.396160125732422,8.37074089050293,0.6777377128601074,1.6714085340499878,6.509450912475586,-0.3211725354194641,-5.814713954925537,3.3089993000030518,-1.509657859802246,-6.7102274894714355,-0.6357163786888123,1.144485592842102,2.589498996734619,6.40061092376709,0.45533549785614014,1.415910005569458,5.266450881958008,-0.0039535709656775,0.8650246858596802,-1.5177030563354492,0.007264164742082357,0.8675154447555542,-1.521156668663025,0.033051397651433945,0.9500353932380676,-1.5693892240524292,-0.030844850465655327,0.943558394908905,-1.5752103328704834,-0.029307059943675995,0.7362092733383179,-1.4134019613265991,-0.009644769132137299,0.6944993138313293,-1.539794683456421,0.05563340708613396,1.0260682106018066,-1.3530144691467285,-0.009805537760257721,0.9760348200798035,-1.4073450565338135,0.07540231943130493,-0.15990503132343292,-0.11507799476385117,0.07610420137643814,-0.05383862555027008,-0.47123128175735474,0.1941666603088379,-0.4435591995716095,0.3553118109703064,0.2047935277223587,-0.46543943881988525,0.2564501166343689
-0.9627569913864136,-4.448415279388428,5.351513385772705,-0.535188615322113,-6.6057515144348145,-0.585538387298584,-0.018069982528686523,4.64941930770874,7.19622278213501,0.21775159239768982,2.449523448944092,5.577474594116211,-1.0839946269989014,-4.569582462310791,4.229162216186523,-0.7468059062957764,-6.479920864105225,0.1935533583164215,0.36125504970550537,4.464497089385986,7.332643985748291,0.2582564949989319,2.9017493724823,5.631093502044678,-0.002685730578377843,0.8585070967674255,-1.5191739797592163,0.00854681245982647,0.863021194934845,-1.533111810684204,0.03944246470928192,0.9337533116340637,-1.5547947883605957,-0.0239955335855484,0.9255006313323975,-1.563498854637146,-0.0262761190533638,0.739238440990448,-1.3853431940078735,-0.004354335367679596,0.6913535594940186,-1.5592719316482544,0.04615028202533722,1.0306912660598755,-1.3564250469207764,-0.010818161070346832,0.9647291898727417,-1.408685564994812,0.023926839232444763,-0.4029137194156647,0.002147761872038245,0.023928334936499596,-0.326192170381546,-0.5760830640792847,0.35797834396362305,-0.9648763537406921,0.9232087135314941,0.38667914271354675,-1.1004762649536133,0.7688211798667908
-0.8146958947181702,-4.343087673187256,5.576396942138672,-0.2529944181442261,-6.649096965789795,-1.454420566558838,-0.6760202646255493,4.5902814865112305,6.233830451965332,-0.20418575406074524,2.3677423000335693,5.210935115814209,-0.8656363487243652,-4.0298309326171875,4.821288585662842,-0.4369015693664551,-6.2480854988098145,-0.32851508259773254,-0.4026143550872803,5.243371963500977,6.404090881347656,-0.1900719702243805,3.302339553833008,4.912798881530762,-0.003232058836147189,0.8493867516517639,-1.5143460035324097,0.007980814203619957,0.8553234338760376,-1.5426427125930786,0.04762916639447212,0.9154872894287109,-1.5352270603179932,-0.01522123720496893,0.9031704068183899,-1.5471478700637817,-0.025002606213092804,0.7314070463180542,-1.366465449333191,0.00024334341287612915,0.681328296661377,-1.5874195098876953,0.03931513428688049,1.0143640041351318,-1.3606815338134766,-0.011171005666255951,0.9413642883300781,-1.401232123374939,-0.07015755027532578,-0.47012579441070557,0.423531711101532,-0.0706305280327797,-0.3883855640888214,-0.4208141565322876,0.4293237030506134,-0.7940163612365723,0.9349884390830994,0.457743763923645,-1.0499837398529053,0.7821182012557983
-0.47394102811813354,-4.582949638366699,5.231583595275879,0.26350030303001404,-6.828166484832764,-2.0057127475738525,-1.2001620531082153,3.97853684425354,5.636429786682129,-0.6370624303817749,1.9505138397216797,5.42755651473999,-0.48792821168899536,-4.021636486053467,4.729069709777832,0.05290459841489792,-6.374301433563232,-1.0228619575500488,-0.9339098334312439,4.686799049377441,5.791221618652344,-0.4789488613605499,2.858685255050659,4.826361179351807,-0.00721971457824111,0.8406164050102234,-1.5007872581481934,0.004111912567168474,0.8479376435279846,-1.5507019758224487,0.05541655421257019,0.9052248001098633,-1.5197786092758179,-0.006923824083060026,0.8859511613845825,-1.5341317653656006,-0.024652928113937378,0.7173742055892944,-1.3539025783538818,0.005508236587047577,0.6699816584587097,-1.6119908094406128,0.03265883028507233,0.9966574311256409,-1.364551305770874,-0.015123844146728516,0.9186599850654602,-1.3862022161483765,-0.2792343199253082,-0.43342316150665283,0.8047547340393066,-0.25955918431282043,-0.36259135603904724,-0.5573006272315979,0.3623163104057312,-0.40153956413269043,0.7158276438713074,0.38632699847221375,-0.8027011156082153,0.6120320558547974
0.007276386022567749,-4.900326728820801,4.904149532318115,0.550445556640625,-4.929102420806885,-1.8853338956832886,-1.6424520015716553,3.2727928161621094,4.7298583984375,-0.9639805555343628,1.555091142654419,6.0082597732543945,0.01437203399837017,-4.280060768127441,4.372927665710449,0.46681368350982666,-5.3088459968566895,-0.9930718541145325,-1.34159517288208,4.055595874786377,5.201944351196289,-0.7922270894050598,2.444556713104248,5.078467845916748,-0.015336940065026283,0.8324909210205078,-1.4823797941207886,-0.001379187684506178,0.8302716016769409,-1.566239356994629,0.06131436303257942,0.900044858455658,-1.507140040397644,-0.0005994063685648143,0.8717358708381653,-1.5235822200775146,-0.024830318987369537,0.7018675804138184,-1.340622067451477,0.007599033415317535,0.6794752478599548,-1.6342973709106445,0.025137409567832947,0.9770873785018921,-1.3763535022735596,-0.01941768079996109,0.89642333984375,-1.3629573583602905,-0.4837644398212433,-0.4057585895061493,0.9576996564865112,-0.2391459047794342,-1.3784396648406982,-1.0462332963943481,0.24421729147434235,-0.23886506259441376,0.6270039081573486,0.26406195759773254,-0.7094904780387878,0.520918071269989
0.590336799621582,-5.105741024017334,4.622106552124023,0.5632542967796326,-1.7811493873596191,-1.3575516939163208,-1.8752108812332153,2.5197861194610596,3.4971413612365723,-1.1024560928344727,1.4392139911651611,6.7494683265686035,0.5937560200691223,-4.615527629852295,4.1514692306518555,0.6184172034263611,-2.270759105682373,-0.4654839336872101,-1.6469812393188477,3.384561538696289,4.312244892120361,-0.982512354850769,2.049624443054199,5.707493782043457,-0.026923954486846924,0.824830174446106,-1.463189959526062,-0.0048512620851397514,0.7874409556388855,-1.5923749208450317,0.06444717943668365,0.8962904810905457,-1.495562195777893,0.0029007112607359886,0.8585160970687866,-1.5145405530929565,-0.024915799498558044,0.6896122694015503,-1.328856110572815,0.0062199607491493225,0.6917154788970947,-1.6565990447998047,0.019431665539741516,0.9554679989814758,-1.3967311382293701,-0.02241627126932144,0.8811630606651306,-1.336907982826233,-0.6375132203102112,-0.37871918082237244,0.939059317111969,-0.15050670504570007,-2.5598371028900146,-1.5142666101455688,0.09323794394731522,-0.1908566951751709,0.5701260566711426,0.1122208759188652,-0.6666693091392517,0.44479283690452576
1.0598690509796143,-5.327786445617676,4.45214319229126,0.452983558177948,0.7510769367218018,-1.0087260007858276,-1.904137134552002,1.8857907056808472,2.3025741577148438,-1.1634492874145508,1.7124451398849487,7.220724105834961,1.128067135810852,-4.87937068939209,4.015974044799805,0.6093432307243347,1.0508114099502563,-0.05328790098428726,-1.832813024520874,2.594900608062744,3.149482250213623,-1.0836997032165527,1.8058182001113892,6.623644828796387,-0.040053702890872955,0.8180428147315979,-1.4457558393478394,-0.006945207715034485,0.7269353270530701,-1.6226680278778076,0.06511476635932922,0.8933402895927429,-1.4852882623672485,0.004018927924335003,0.8469278216362,-1.5080119371414185,-0.02662075310945511,0.6784018874168396,-1.3179519176483154,0.0023109689354896545,0.6842221021652222,-1.6804850101470947,0.017648562788963318,0.9377402663230896,-1.4179037809371948,-0.024410009384155273,0.8788287043571472,-1.3219809532165527,-0.6531887054443359,-0.3223131000995636,0.8250173330307007,-0.10342062264680862,-3.074507474899292,-1.6299415826797485,0.006861179601401091,-0.13723960518836975,0.4910062551498413,0.03286461532115936,-0.5455122590065002,0.2756437659263611
1.496699333190918,-5.4159626960754395,4.396747589111328,0.3831509053707123,1.6127787828445435,-0.48929131031036377,-1.7075719833374023,1.4293099641799927,2.2369022369384766,-1.0659101009368896,2.4062392711639404,7.1900458335876465,1.4760053157806396,-5.170044898986816,3.959711790084839,0.5476311445236206,2.108501434326172,0.4097757637500763,-1.7526593208312988,1.830925703048706,1.8595397472381592,-1.1672592163085938,1.8727024793624878,7.333237648010254,-0.05203787609934807,0.8126239776611328,-1.430853009223938,-0.008913906291127205,0.6750516891479492,-1.6557161808013916,0.06384135782718658,0.8922534584999084,-1.4748358726501465,0.004527084529399872,0.8388501405715942,-1.5059047937393188,-0.026103399693965912,0.6722539663314819,-1.3070260286331177,-0.001801036298274994,0.6718290448188782,-1.7029616832733154,0.01877574622631073,0.927699863910675,-1.4084696769714355,-0.02187628298997879,0.8921671509742737,-1.3255606889724731,-0.5741504430770874,-0.24854692816734314,0.6954143643379211,-0.1232951432466507,-2.177105665206909,-1.750661015510559,-0.11881560832262039,-0.014317153953015804,0.5221818685531616,0.012219320051372051,-0.34194865822792053,0.029647687450051308
1.8046436309814453,-5.522756099700928,4.541634559631348,0.4098163843154907,1.4081957340240479,-0.17030298709869385,-1.5319863557815552,1.5303882360458374,3.2384183406829834,-0.8686897158622742,3.1519784927368164,6.493337631225586,1.7571706771850586,-5.27695894241333,3.969971179962158,0.42240965366363525,1.6705313920974731,0.5729798674583435,-1.5846407413482666,1.4244983196258545,1.7270478010177612,-1.1239848136901855,2.4161581993103027,7.4733357429504395,-0.061826191842556,0.808279812335968,-1.41843581199646,-0.01088002696633339,0.6478419303894043,-1.6872670650482178,0.06098196655511856,0.892198920249939,-1.4638489484786987,0.0050369505770504475,0.8343189358711243,-1.5080372095108032,-0.024916574358940125,0.666109025478363,-1.2927345037460327,-0.002115868031978607,0.6652706265449524,-1.721543788909912,0.020092107355594635,0.9303470849990845,-1.3706854581832886,-0.015493907034397125,0.9105626344680786,-1.3500607013702393,-0.4103236794471741,-0.205094113945961,0.6080223917961121,-0.0740625336766243,-0.8888099193572998,-1.5009573698043823,-0.12951000034809113,-0.005576989613473415,0.6101515889167786,0.05931929498910904,-0.12778818607330322,-0.2178463339805603
